Zip Code,City,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
94114,San Francisco,1040300,1086700,1062800,1053600,1017600,1004500,1051500,1026300,974500,8.78E+05,898300,939100,887500,832600,793200,861900,924200,937200,922300,919200,910800,917900,904200,937800,1008100,983900,935900,8.59E+05,926400,905300,964600,1006900,1100800,1176300,1128200,1078600,1035300,993500,1000900,918300,942800,964300,972800,999700,987900,1041200,1006900,1.11E+06,1139300,1181600,1152500,1086500,1056500,9.37E+05,1035800,1.11E+06,1155300,1045500,903400,1.00E+06,1087200,1204200,1176800,1208800,1209400,1286900,1240100,1313200,1302600,1398900,1357400,1329800,1285200,1294100,1461200,1451500,1509800,1380800,1.43E+06,1.49E+06,1561800,1467300,1418200,1351300,1488300,1.59E+06,1591100,1641600,1645100,1732700,1780200,1706800,1682500,1563800,1565900,1475900,1467600,1.48E+06,1549600,1553100,1528200,1461400,1512800,1510700,1539900,1521100,1589100,1775600,1839800,1820300,1752900,1697500,1688300,1.64E+06,1617700,1589300,1566900,1616700,1.69E+06,1779400,1.83E+06,1778900,1715400,1648500
93551,City Ranch,306600,298300,290500,282100,273200,266500,258600,245800,2.38E+05,229800,223400,220500,215100,209400,199700,201500,205700,209900,210600,213500,206800,208600,2.09E+05,210600,216200,210400,220800,215800,221800,217800,214600,209600,210300,212200,202700,198100,1.90E+05,196600,200200,198100,202800,205100,209300,203400,195700,191500,191100,186600,188900,187100,189500,185500,186100,194400,199500,202800,200600,210100,218200,214300,216300,218900,233300,237500,240500,238700,245200,249700,248400,248100,248100,257100,252100,2.57E+05,258900,265700,264600,268300,271400,278400,273600,275500,270700,281200,285600,292200,285300,284500,287100,297100,297600,298500,302700,310500,316400,308900,312900,311900,324700,325100,329600,334100,337600,338600,338100,338300,341600,341100,341700,343900,346300,352800,356300,359500,358900,357200,358200,358800,3.69E+05,373800,378400,380900,384300,388700
91304,Box Canyon,418800,4.45E+05,424600,427700,417600,4.10E+05,399300,397100,389900,385700,352800,340100,3.37E+05,3.54E+05,355700,352400,335400,341900,3.51E+05,3.75E+05,393300,397200,376600,368100,361900,351300,3.61E+05,381800,417500,407200,378400,344500,3.50E+05,3.66E+05,343800,321700,306300,333400,337600,343900,343600,333200,333500,334500,337300,337400,339700,3.49E+05,360800,364900,368200,350200,358900,368900,397500,406400,4.12E+05,394800,387900,384600,4.06E+05,426700,440200,439200,435900,438700,465900,4.67E+05,463300,442700,462200,472400,468500,4.48E+05,445100,450200,462300,450200,447900,447500,465800,471600,480400,521700,539300,543200,5.18E+05,490800,491900,503100,529500,508800,4.85E+05,480300,496100,500300,494300,534400,530100,546100,507300,523900,5.31E+05,543700,554400,585800,622800,619900,593300,553800,550800,551500,558500,563200,568900,587100,603700,622500,622100,6.27E+05,600100,601500,617100,632100
92870,Placentia,553400,537800,498800,480500,467200,426700,406900,404600,447100,4.36E+05,385800,414100,401400,417200,3.72E+05,401800,436500,426100,423100,399600,4.33E+05,452700,475200,490900,473600,466300,446200,452500,457300,451700,462300,460600,449600,436300,436200,466800,443400,433300,401600,428500,426300,435400,428500,430900,445600,443500,448100,418100,395500,393200,406700,424400,415300,423900,446900,452100,466100,470800,479200,469700,464800,481700,473700,475300,483900,511500,5.26E+05,507300,508100,520700,545700,547900,527200,511500,497900,504500,523200,5.41E+05,540400,540600,537200,569100,578700,592500,585900,564400,5.63E+05,549900,547900,549300,550100,580800,594100,599300,578300,576300,582100,6.06E+05,607500,609200,611500,611500,615200,614300,619100,614400,616100,603400,604100,609600,6.19E+05,626400,621400,615800,615100,627400,626200,634500,630100,680300,695900,705200,651500,623800
92028,Fallbrook,407900,417200,442900,450400,410700,371300,342900,327100,309900,312800,317600,316400,305200,282900,286600,290700,305600,330600,332700,330500,3.25E+05,331100,333300,333800,333500,330700,321100,3.13E+05,323600,320300,325900,315800,3.04E+05,313500,334500,360800,364400,3.47E+05,340200,338500,330900,331400,312100,329400,310200,307300,285600,300300,315400,320800,314700,321200,331900,345700,344300,3.53E+05,375400,3.85E+05,402900,388200,392500,393400,395700,399900,4.02E+05,414700,409900,408800,412700,425600,434300,438600,439300,427100,421300,417900,433100,442500,448900,445400,447600,4.45E+05,475800,474900,470800,449300,444800,449300,454200,4.51E+05,452600,4.46E+05,453700,4.62E+05,454800,462600,472100,478500,4.89E+05,488600,484800,477400,4.83E+05,519400,512800,499600,481100,484800,4.99E+05,5.07E+05,522700,534100,516200,514300,520500,540700,548500,559400,565700,574900,551400,544200,5.39E+05,546300
92211,Palm Desert,402200,393600,389500,380100,367700,350300,346300,351400,351100,335700,328300,3.18E+05,307900,3.00E+05,296200,303600,295100,288600,277200,295200,294300,285900,292300,308600,318300,305700,299100,311900,298500,279500,241900,244300,245700,2.64E+05,2.74E+05,276400,282900,264200,261300,254100,249600,251100,244900,231300,230600,2.31E+05,243600,246700,248800,262400,257800,258700,242300,244200,251200,265800,274800,264200,270900,261900,276900,275300,282800,283100,288400,281900,277900,2.78E+05,280700,291100,287700,296800,295200,302100,3.11E+05,311900,305700,302700,293400,290800,284700,293100,299700,309200,301100,291500,278400,278900,293900,302700,305200,295200,292600,291600,297400,292500,291900,2.88E+05,295800,299700,298400,298400,304200,310800,314500,298500,2.97E+05,275700,289500,296300,3.05E+05,304400,298500,3.01E+05,312200,321100,331100,326100,319300,331400,329900,334300,319600,323200
95124,San Jose,721500,718100,699800,682600,668500,675800,668600,667400,652400,659100,622800,598400,563400,546100,539600,5.44E+05,5.65E+05,589700,606800,605700,603200,5.89E+05,585700,591900,6.02E+05,625200,614300,606300,6.17E+05,632200,646100,644700,638200,6.08E+05,595900,600500,621800,601800,580900,580400,573200,557900,559500,585900,622600,600200,568300,555800,566900,613900,618300,638200,630800,6.58E+05,681600,704500,680600,678700,683500,697100,695700,7.12E+05,742900,7.66E+05,773100,780600,784600,776800,767500,771400,773100,789400,802900,815600,825700,816700,827800,831100,852800,8.74E+05,881700,882300,842300,840800,866900,921800,954700,968400,983500,989300,989500,979100,1.00E+06,1020600,1036900,1046700,1.03E+06,1036700,1004300,1026200,1017900,1037100,1041500,1055200,1.08E+06,1064700,1089400,1091900,1127800,1112100,1065300,1057600,1087700,1.16E+06,1190400,1237900,1250200,1303800,1317500,1354800,1365700,1.39E+06,1378700,1350200
95336,Manteca,2.36E+05,226900,230200,214400,205700,190800,186600,177200,170600,165600,163600,157900,1.61E+05,1.54E+05,155100,148400,151600,148500,148300,146600,147600,1.54E+05,159800,161800,158100,160100,162500,162500,152900,149100,147300,152500,154500,1.64E+05,159600,159700,150300,151600,149900,152400,149900,149400,147500,149200,142400,1.46E+05,146100,156700,152900,156400,153700,150800,151600,154700,169300,172200,176600,176700,185800,190100,199900,203200,210700,2.05E+05,215800,223500,238900,240800,242600,248300,247800,240300,236700,241700,251100,254600,2.49E+05,253600,252500,259100,251400,254200,262700,272900,276100,270100,274800,278500,283100,280800,281200,2.80E+05,286300,290100,293800,303300,3.10E+05,316700,315900,3.14E+05,316800,315700,316800,321500,326600,330500,335300,334100,334300,3.36E+05,334100,340700,3.42E+05,349300,359700,362400,368200,366100,369800,378500,376600,3.80E+05,381900,376400
92111,San Diego,381400,393400,389400,383300,348400,341600,331100,341500,342600,334700,329700,324400,325500,332100,347500,348700,347200,336300,337800,304800,307200,317100,355700,345600,345900,352700,370400,370500,365800,361200,346900,3.35E+05,324100,326300,3.20E+05,327700,328500,3.44E+05,334300,3.26E+05,320300,334100,350500,3.56E+05,331800,317900,297500,3.08E+05,312800,337900,348700,352400,335600,344600,339800,360400,3.55E+05,363200,359700,369200,387100,387600,399900,398700,407400,407900,421300,403900,376900,371900,393200,420400,418400,424500,416100,427900,424600,425300,405800,411400,420900,414800,401100,379500,401100,410700,435700,431400,439200,4.41E+05,441200,439300,432800,460600,460300,461500,4.65E+05,473800,481300,447500,448900,453600,479100,477400,482600,483900,501200,509600,496900,488400,4.84E+05,499500,490300,4.95E+05,492100,503700,510400,514200,534600,537300,535600,542400,550400,581200
90045,Bradley International,757600,742300,734200,723700,708900,694500,667900,680100,675500,692200,680100,667500,613200,560500,549500,583200,625600,628400,633900,654800,678500,7.03E+05,717400,727200,6.92E+05,645600,646400,655600,667100,642900,670500,666800,677600,655400,668900,635400,623800,6.30E+05,654200,639700,606700,586500,606600,609900,622600,600500,570700,559200,548300,578100,581700,599300,581400,593800,597300,620800,606900,608900,617500,614100,627200,629300,681500,692800,711900,713300,710400,715800,726900,739100,750200,732100,740800,7.40E+05,759300,724700,720700,7.14E+05,768100,792800,821200,830900,833500,832300,832600,846300,837100,8.45E+05,850600,856800,863200,7.82E+05,793800,825900,889900,892900,873800,868700,911300,907600,942600,933100,923700,917800,918700,939200,964700,9.90E+05,994900,1011400,963800,976500,954200,1007500,1033600,1050700,1.02E+06,9.94E+05,999400,1057300,1099500,1.13E+06,1101700,1108700
90278,Redondo Beach,721300,672400,674900,646800,689800,686300,680300,651400,627500,629200,622400,640200,616300,600800,552900,546100,550300,580700,605500,612600,609900,614200,608200,571600,578800,579700,6.22E+05,600700,6.14E+05,6.09E+05,617300,610200,627700,621200,626800,623600,637600,623700,6.11E+05,566300,563900,570400,615600,609800,601300,588200,575900,533500,531600,544500,594800,600800,624800,625600,641600,635800,644800,625700,644900,6.46E+05,656200,652200,677800,698800,681100,683600,697200,715300,695500,689700,691400,709600,716800,727100,719700,712400,718300,723500,726300,732800,751200,738400,754200,756900,784200,781400,764200,768400,778400,795800,792600,795800,809400,824800,841800,847200,848400,841400,839600,814900,817300,841800,864100,835500,815500,830600,837600,826400,829300,8.39E+05,873900,888600,908100,891700,906700,962100,943100,952900,908900,9.94E+05,982800,1003200,999300,1032300
94566,Pleasanton,9.95E+05,973900,755600,764500,780100,805500,832900,8.35E+05,857300,856400,873100,874100,867100,785500,727300,662900,6.75E+05,714800,725900,725600,665500,658500,6.82E+05,711300,734300,713400,693300,713800,763800,785900,779500,771600,734900,756300,721300,738300,669200,661900,661200,6.83E+05,703900,726600,7.57E+05,750500,763300,730200,706900,645900,623400,633600,664500,707800,739800,766300,792200,797600,769300,774900,770500,815400,827500,826800,850800,838300,8.63E+05,844900,863500,869400,871300,866100,891600,894100,887200,8.51E+05,848900,872900,885500,889800,907800,909400,944800,949900,957200,938900,909900,944700,954400,1009400,993800,1011200,980100,979400,948600,923200,943200,997300,1035500,1050200,1.06E+06,1046300,1014500,982300,985700,1017800,1027900,9.83E+05,984900,1028100,1098600,1106900,1068500,1049700,1094800,1163200,1.17E+06,1146300,1162100,1200600,1193700,1119700,1127300,1116600,1177200,1189100
91344,Granada Hills,448500,449900,4.38E+05,419700,398700,399400,397100,397200,421100,424700,4.37E+05,393900,391400,376800,385600,393600,386400,382900,373600,379800,398600,395900,407800,4.03E+05,406500,411800,394900,4.00E+05,371100,388200,389100,400700,403600,403800,415800,407300,397900,379100,371200,365400,359800,3.61E+05,364400,364500,375400,377200,383100,358800,364400,359600,364900,362500,370600,372600,385500,390300,404900,393900,398800,3.99E+05,414800,418700,432700,439400,447300,448200,4.44E+05,448600,457500,470100,475600,485100,483200,478800,469400,475400,464400,473600,474900,496700,497800,499900,4.99E+05,5.01E+05,510500,520400,5.18E+05,518100,521500,535800,545600,541500,529300,515400,545400,560300,564400,5.48E+05,551900,557700,548700,538800,544300,553300,563900,561400,555900,5.56E+05,5.60E+05,561100,568600,566300,560500,564700,575400,590500,5.98E+05,617800,637600,640100,628800,641400,643400,663400
92691,Mission Viejo,501500,489600,478400,457600,462300,465600,469900,473800,446200,429300,4.09E+05,426200,419400,412800,394500,4.05E+05,417200,441900,447500,452300,456100,4.56E+05,472100,466600,481300,465300,456400,458100,464100,466600,449500,433600,434600,389900,413100,397300,448800,425100,431500,406400,393900,3.97E+05,408700,419300,429300,427300,427500,407200,410600,396100,404200,410400,434700,440500,446100,453200,456100,470200,484500,509400,509200,520800,519900,519800,528700,537700,543700,544400,565800,583600,577200,580600,5.74E+05,578600,5.67E+05,577700,578100,565400,5.64E+05,569700,552600,541500,539900,560700,576800,579900,590500,596700,602700,613300,6.08E+05,608800,606500,612900,620600,620300,624900,620400,619400,613600,611400,619900,623200,628500,627800,627300,630700,636300,622900,625600,626300,646800,653300,649200,664200,662700,673600,673900,689400,697400,689300,687900,667800,675800
92504,Casa Blanca,303300,283100,267300,2.22E+05,234700,233800,240500,222200,206900,1.92E+05,179300,169600,156400,146100,139300,138300,139600,146300,151800,157300,163700,172500,178300,181200,179200,180900,1.82E+05,185600,182700,181600,172900,163100,162900,168600,177700,1.72E+05,166100,161600,162600,163500,164900,167800,171300,170200,164600,166200,168500,175300,176600,175800,168900,167800,170100,184600,190700,196600,199200,206100,2.13E+05,2.13E+05,216400,218400,220300,222100,225900,231300,233800,2.38E+05,243200,243200,242500,241200,244600,252700,259300,263800,261500,261500,270200,266400,271500,266800,274300,281100,280300,2.79E+05,275700,273900,2.85E+05,287200,295100,297500,293400,2.93E+05,294500,307700,312100,313400,317400,3.18E+05,310700,310800,315800,321300,323200,332800,338400,332500,3.28E+05,328500,332500,336200,337900,3.43E+05,338200,343200,342600,349800,351200,363100,362700,369200,364900,369400
92886,Yorba Linda,763300,747600,7.44E+05,699100,637800,608600,632200,639200,593600,548800,531100,553500,574500,597500,580800,582900,585100,5.98E+05,585300,566600,578700,587400,658100,667500,657900,598600,587700,593500,579400,548400,568900,5.70E+05,590600,580400,571800,596900,573900,587300,578600,587800,589800,5.84E+05,569600,553200,530600,513200,514300,525100,529300,531100,508600,556600,577800,605300,565500,572800,576300,607700,596400,6.00E+05,5.97E+05,606300,611800,633200,648300,663800,672300,6.86E+05,693400,733200,733800,718200,6.65E+05,648900,660600,666200,699700,683600,679700,647200,662700,655500,665700,6.97E+05,699400,7.04E+05,6.64E+05,671300,679100,702900,712200,7.17E+05,695200,717400,721600,741500,763300,774600,775200,746700,720400,737700,718700,735600,709600,703800,713700,715700,733500,720500,745600,737200,728500,699800,719800,725500,767300,783700,779100,782100,797500,818100,792800,770300
92545,Hemet,235400,226900,207700,195500,193500,191200,186400,174500,172700,168100,159200,144500,138500,136200,134300,134300,134100,135300,135600,1.37E+05,1.42E+05,142800,142900,142100,140500,141900,138600,139900,1.40E+05,1.41E+05,138500,131800,1.36E+05,137800,137200,131600,129700,133600,131200,131400,131400,135400,131600,129900,127300,1.32E+05,128200,130400,127200,136100,131800,132600,126800,129900,137400,141300,151100,151600,151900,149800,151100,162800,166300,170600,1.69E+05,170600,176100,181100,185100,185200,187100,187800,188300,1.88E+05,1.93E+05,198100,203900,200100,196600,190600,1.93E+05,203700,208500,212400,207300,208100,207800,210500,213800,219600,220700,223800,224200,2.25E+05,221300,223300,226200,232200,232800,232700,235900,236300,238100,235200,2.40E+05,240200,243200,241200,245100,2.48E+05,249500,247600,246700,2.52E+05,256400,261200,2.58E+05,262700,262800,275300,271400,279800,271300,273700
94539,Fremont,956600,935100,882100,852100,841700,920600,911200,897300,8.28E+05,765400,776200,8.59E+05,871300,837900,736300,772900,761700,788500,8.20E+05,895500,895800,857900,810300,828200,834100,847100,783700,769600,781900,818400,818600,809400,790400,798400,787700,8.13E+05,835800,824600,774600,768900,760500,786300,790200,774200,757300,7.11E+05,737600,767800,798700,784800,777700,8.31E+05,819100,839500,820200,897200,9.08E+05,9.32E+05,895900,920700,929800,972700,969300,941600,988600,985900,1.02E+06,9.77E+05,962600,950600,924500,958300,952900,1.00E+06,997700,1026800,1060300,1130200,1170800,1194100,1178400,1169700,1146100,1135900,1146300,1145300,1160300,1.19E+06,1206200,1.18E+06,1180700,1162600,1202900,1194200,1220400,1141800,1156200,1137400,1236200,1.24E+06,1.23E+06,1186100,1139400,1.17E+06,1164400,1195500,1224900,1240200,1244100,1260400,1252200,1262100,1231700,1270200,1240500,1400100,1413500,1496300,1413400,1419300,1432700,1479200,1500300,1563100
90703,Artesia,599600,575500,567400,567100,5.62E+05,562300,569100,572500,547300,542800,533900,554600,519500,521800,514500,542300,526700,517400,510700,5.19E+05,528800,534300,541100,558400,550100,538900,511300,525800,533400,535500,532300,542100,5.50E+05,524500,505200,500900,522100,528100,521500,516100,513600,514100,530700,520200,513600,5.08E+05,502100,513100,479300,496900,483100,504900,504600,518400,516600,504400,495200,515900,5.28E+05,537100,497800,505500,520100,564500,570900,584400,577100,585500,583800,578200,573100,5.76E+05,585900,601200,594800,595800,596100,589100,592100,576600,593300,594800,584300,596200,607900,616900,595900,5.97E+05,607500,620900,625300,621200,616100,620800,645300,6.58E+05,658800,658800,665400,662700,654700,651800,662300,6.24E+05,610900,526300,575100,586900,6.52E+05,640800,643800,642100,648300,646800,653800,680100,695400,717900,707900,693600,687100,703800,709200,7.19E+05
94066,San Bruno,549600,5.24E+05,601100,591800,600400,592600,538200,491700,455100,432300,496600,5.03E+05,525300,4.48E+05,429600,457400,495100,487700,473500,437200,404900,412700,486500,541400,548800,477800,491500,469300,468400,417100,449700,455900,482100,444400,413500,444100,495300,534400,495800,441100,393900,400300,411100,455500,4.42E+05,452300,450500,437100,4.32E+05,382500,381800,361800,4.04E+05,449600,484200,4.98E+05,493500,492600,550800,549600,595700,535500,536900,535600,537400,541700,462100,480600,5.01E+05,586500,565100,6.11E+05,564100,584100,556800,6.02E+05,655600,654200,665500,627100,644200,664200,703800,673800,678600,703800,7.33E+05,715500,697100,734400,753500,760200,759700,737300,729400,762300,793200,8.04E+05,808800,785500,800500,794900,781700,808200,776200,785100,773700,8.09E+05,853400,887500,877600,902600,8.59E+05,8.42E+05,865600,877200,890200,873300,883800,865900,909400,863500,999200,987500
